DATA4468,0,21304,0
DATA,2906,0.8781,0.0000,1944,0,21304,0
DATA,2939,0.8866,0.0000,1948,0,21300,0
DATA,2972,0.8873,0.0000,1948,0,21296,0
DATA,3005,0.8866,0.0000,1948,0,21300,0
DATA,3038,0.8781,0.0000,1944,0,21304,0
DATA,3072,0.8781,0.0000,1944,0,21304,0
DATA,3105,0.8866,0.0000,1948,0,21300,0
DATA,3138,0.8788,0.0000,1944,0,21300,0
DATA,3171,0.8781,0.0000,1944,0,21304,0
DATA,3204,0.8697,0.0000,1940,0,21308,0
DATA,3237,0.8873,0.0000,1948,0,21296,0
DATA,3270,0.8866,0.0000,1948,0,21300,0
DATA,3303,0.8774,0.0000,1944,0,21308,0
DATA,3336,0.8866,0.0000,1948,0,21300,0
DATA,3369,0.5219,0.0000,1760,0,21300,0
DATA,3402,-0.0684,0.0000,1456,0,21304,0
DATA,3435,-0.5956,0.0000,1184,0,21300,0
DATA,3468,-0.9293,0.0000,1012,0,21300,0
DATA,3501,-0.9374,0.0000,1008,0,21304,0
DATA,3534,-0.9374,0.0000,1008,0,21304,0
DATA,3567,-0.9293,0.0000,1012,0,21300,0
DATA,3600,-0.9293,0.0000,1012,0,21300,0
DATA,3633,-0.9293,0.0000,1012,0,21300,0
DATA,3666,-0.9374,0.0000,1008,0,21304,0
DATA,3699,-0.9293,0.0000,1012,0,21300,0
DATA,3732,-0.9370,0.0000,1008,0,21300,0
DATA,3765,-0.9374,0.0000,1008,0,21304,0
DATA,3798,-0.9378,0.0000,1008,0,21308,0
DATA,3831,-0.9289,0.0000,1012,0,21296,0
DATA,3864,-0.8598,0.0000,1048,0,21304,0
DATA,3897,-0.7120,0.0000,1124,0,21300,0
DATA,3930,-0.0834,0.0000,1448,0,21300,0
DATA,3963,0.0097,0.0000,1496,0,21300,0
DATA,3996,0.4126,0.0000,1704,0,21304,0
DATA,4029,0.5762,0.0000,1788,0,21300,0
DATA,4062,0.6221,0.0000,1812,0,21304,0
DATA,4096,0.0563,0.0000,1520,0,21300,0
DATA,4129,-0.0529,0.0000,1464,0,21304,0
DATA,4162,-0.0446,0.0000,1468,0,21300,0
DATA,4195,-0.0446,0.0000,1468,0,21300,0
DATA,4228,-0.0452,0.0000,1468,0,21304,0
DATA,4261,-0.0446,0.0000,1468,0,21300,0
DATA,4294,-0.0446,0.0000,1468,0,21300,0
DATA,4327,-0.0446,0.0000,1468,0,21300,0
DATA,4360,-0.0529,0.0000,1464,0,21304,0
DATA,4393,-0.0446,0.0000,1468,0,21300,0
DATA,4426,-0.0452,0.0000,1468,0,21304,0
DATA,4459,-0.0534,0.0000,1464,0,21308,0
DATA,4492,-0.0446,0.0000,1468,0,21300,0
DATA,4525,-0.0446,0.2202,1468,156,21300,1012
DATA,4558,-0.0452,0.2654,1468,188,21304,1012
DATA,4591,-0.0446,0.2823,1468,200,21300,1012
DATA,4624,-0.0446,0.2868,1468,204,21300,1016
DATA,4657,-0.0529,0.2812,1464,200,21304,1016
DATA,4690,-0.0446,0.2880,1468,204,21300,1012
DATA,4723,-0.0452,0.3049,1468,216,21304,1012
DATA,4756,-0.0446,0.3037,1468,216,21300,1016
DATA,4789,-0.0529,0.3037,1464,216,21304,1016
DATA,4822,-0.0446,0.3037,1468,216,21300,1016
DATA,4855,-0.0452,0.2812,1468,200,21304,1016
DATA,4888,-0.0369,0.3049,1472,216,21300,1012
DATA,4921,-0.0452,0.3037,1468,216,21304,1016
DATA,4954,-0.0446,0.3049,1468,216,21300,1012
DATA,4987,-0.0446,0.3049,1468,216,21300,1012
DATA,5020,-0.0446,0.3037,1468,216,21300,1016
DATA,5053,-0.0452,0.3106,1468,220,21304,1012
DATA,5086,-0.0446,0.3106,1468,220,21300,1012
DATA,5120,-0.0529,0.3049,1464,216,21304,1012
DATA,5153,-0.0446,0.3037,1468,216,21300,1016
DATA,5186,-0.0446,0.3262,1468,232,21300,1016
DATA,5219,-0.0534,0.3262,1464,232,21308,1016
DATA,5252,-0.0529,0.3275,1464,232,21304,1012
DATA,5285,-0.0446,0.3487,1468,248,21300,1016
DATA,5318,-0.0529,0.3487,1464,248,21304,1016
DATA,5351,-0.0446,0.3727,1468,264,21300,1012
DATA,5384,-0.0452,0.3712,1468,264,21304,1016
DATA,5417,-0.0529,0.4009,1464,284,21304,1012
DATA,5450,-0.0529,0.4009,1464,284,21304,1012
DATA,5483,-0.0446,0.3953,1468,280,21300,1012
DATA,5516,-0.0446,0.4387,1468,312,21300,1016
DATA,5549,-0.0446,0.4387,1468,312,21300,1016
DATA,5582,-0.0446,0.4404,1468,312,21300,1012
DATA,5615,-0.0452,0.4612,1468,328,21304,1016
DATA,5648,-0.0446,0.4612,1468,328,21300,1016
DATA,5681,-0.0452,0.4612,1468,328,21304,1016
DATA,5714,-0.0446,0.4630,1468,328,21300,1012
DATA,5747,-0.0446,0.4612,1468,328,21300,1016
DATA,5780,-0.0452,0.4612,1468,328,21304,1016
DATA,5813,-0.0452,0.4668,1468,332,21304,1016
DATA,5846,-0.0446,0.4612,1468,328,21300,1016
DATA,5879,-0.0529,0.4837,1464,344,21304,1016
DATA,5912,-0.0457,0.4856,1468,344,21308,1012
DATA,5945,-0.0452,0.4781,1468,340,21304,1016
DATA,5978,-0.0452,0.4612,1468,328,21304,1016
DATA,6011,-0.0529,0.5062,1464,360,21304,1016
DATA,6044,-0.0524,0.5287,1464,376,21300,1016
DATA,6077,-0.0452,0.5590,1468,396,21304,1012
DATA,6110,-0.0452,0.5512,1468,392,21304,1016
DATA,6144,-0.0446,0.5759,1468,408,21300,1012
DATA,6177,-0.0452,0.5906,1468,420,21304,1016
DATA,6210,-0.0524,0.6211,1464,440,21300,1012
DATA,6243,-0.0452,0.6412,1468,456,21304,1016
DATA,6276,-0.0524,0.6889,1464,488,21300,1012
DATA,6309,-0.0296,0.6889,1476,488,21304,1012
DATA,6342,-0.0296,0.7115,1476,504,21304,1012
DATA,6375,-0.0452,0.7312,1468,520,21304,1016
DATA,6408,-0.0452,0.7312,1468,520,21304,1016
DATA,6441,-0.0452,0.7537,1468,536,21304,1016
DATA,6474,-0.0452,0.7987,1468,568,21304,1016
DATA,6507,-0.0452,0.7930,1468,564,21304,1016
DATA,6540,-0.0529,0.8018,1464,568,21304,1012
DATA,6573,-0.0452,0.8211,1468,584,21304,1016
DATA,6606,-0.0446,0.8155,1468,580,21300,1016
DATA,6639,-0.0452,0.8661,1468,616,21304,1016
DATA,6672,-0.0452,0.8865,1468,628,21304,1012
DATA,6705,-0.0446,0.9317,1468,660,21300,1012
DATA,6738,-0.0452,0.9599,1468,680,21304,1012
DATA,6771,-0.0452,0.9543,1468,676,21304,1012
DATA,6804,-0.0452,0.9994,1468,708,21304,1012
DATA,6837,-0.0529,1.0000,1464,728,21304,1012
DATA,6870,-0.0446,1.0000,1468,720,21300,1008
DATA,6903,-0.0452,1.0000,1468,756,21304,1012
DATA,6936,-0.0452,1.0000,1468,756,21304,1012
DATA,6969,-0.0529,1.0000,1464,756,21304,1016
DATA,7002,-0.0446,1.0000,1468,756,21300,1016
DATA,7035,-0.0529,1.0000,1464,772,21304,1016
DATA,7068,-0.0452,1.0000,1468,836,21304,1012
DATA,7101,-0.0452,1.0000,1468,900,21304,1016
DATA,7134,-0.0452,1.0000,1468,948,21304,1016
DATA,7168,-0.0446,1.0000,1468,948,21300,1016
DATA,7201,-0.0452,1.0000,1468,936,21304,1016
DATA,7234,-0.0529,1.0000,1464,948,21304,1016
DATA,7267,-0.0457,1.0000,1468,948,21308,1016
DATA,7300,-0.0446,1.0000,1468,948,21300,1016
DATA,7333,-0.0446,1.0000,1468,948,21300,1016
DATA,7366,-0.0446,1.0000,1468,948,21300,1012
DATA,7399,-0.0446,1.0000,1468,948,21300,1016
DATA,7432,-0.0452,1.0000,1468,944,21304,1012
DATA,7465,-0.0452,1.0000,1468,948,21304,1012
DATA,7498,-0.0452,1.0000,1468,948,21304,1012
DATA,7531,-0.0446,1.0000,1468,944,21300,1012
DATA,7564,-0.0452,1.0000,1468,948,21304,1016
DATA,7597,-0.0452,1.0000,1468,944,21304,1012
DATA,7630,-0.0452,1.0000,1468,948,21304,1016
DATA,7663,-0.0534,1.0000,1464,948,21308,1016
DATA,7696,-0.0452,1.0000,1468,944,21304,1012
DATA,7729,-0.0452,1.0000,1468,948,21304,1016
DATA,7762,-0.0452,1.0000,1468,948,21304,1016
DATA,7795,-0.0446,1.0000,1468,948,21300,1012
DATA,7828,-0.0446,1.0000,1468,948,21300,1016
DATA,7861,-0.0452,1.0000,1468,948,21304,1016
DATA,7894,-0.0446,1.0000,1468,948,21300,1012
DATA,7927,-0.0446,1.0000,1468,948,21300,1016
DATA,7960,-0.0524,1.0000,1464,948,21300,1016
DATA,7993,-0.0446,1.0000,1468,948,21300,1016
DATA,8026,-0.0457,1.0000,1468,948,21308,1016
DATA,8059,-0.0446,1.0000,1468,948,21300,1012
DATA,8092,-0.0446,1.0000,1468,944,21300,1012
DATA,8125,-0.0452,1.0000,1468,948,21304,1016
DATA,8158,-0.0452,1.0000,1468,948,21304,1016
DATA,8192,-0.0446,1.0000,1468,948,21300,1016
DATA,8225,-0.0452,1.0000,1468,948,21304,1016
DATA,8258,-0.0452,1.0000,1468,948,21304,1016
DATA,8291,-0.0452,1.0000,1468,948,21304,1016
DATA,8324,-0.0446,1.0000,1468,948,21300,1012
DATA,8357,-0.0446,1.0000,1468,948,21300,1016
DATA,8390,-0.0452,1.0000,1468,880,21304,1012
DATA,8423,-0.0452,1.0000,1468,920,21304,1016
DATA,8456,-0.0452,1.0000,1468,824,21304,1016
DATA,8489,-0.0534,0.8922,1464,632,21308,1012
DATA,8522,-0.0529,0.7537,1464,536,21304,1016
DATA,8555,-0.0302,0.6187,1476,440,21308,1016
DATA,8588,-0.0446,0.4837,1468,344,21300,1016
DATA,8621,-0.0457,0.3727,1468,264,21308,1012
DATA,8654,-0.0446,0.3106,1468,220,21300,1012
DATA,8687,-0.0529,0.2868,1464,204,21304,1016
DATA,8720,-0.0529,0.2193,1464,156,21304,1016
DATA,8753,-0.0524,0.1969,1464,140,21300,1016
DATA,8786,-0.0529,0.1969,1464,140,21304,1016
DATA,8819,-0.0446,0.1969,1468,140,21300,1016
DATA,8852,-0.0529,0.1969,1464,140,21304,1016
DATA,8885,-0.0452,0.1969,1468,140,21304,1016
DATA,8918,-0.0446,0.1969,1468,140,21300,1016
DATA,8951,-0.0457,0.1969,1468,140,21308,1016
DATA,8984,-0.0446,0.1969,1468,140,21300,1016
DATA,9017,-0.0446,0.1969,1468,140,21300,1016
DATA,9050,-0.0446,0.1969,1468,140,21300,1016
DATA,9083,-0.0446,0.1969,1468,140,21300,1016
DATA,9116,-0.0457,0.1969,1468,140,21308,1016
DATA,9149,-0.0446,0.1969,1468,140,21300,1016
DATA,9182,-0.0452,0.1969,1468,140,21304,1016
DATA,9216,-0.0446,0.1969,1468,140,21300,1016
DATA,9249,-0.0446,0.1969,1468,140,21300,1016
DATA,9282,-0.0446,0.1969,1468,140,21300,1016
DATA,9315,-0.0446,0.1969,1468,140,21300,1016
DATA,9348,-0.0529,0.1969,1464,140,21304,1016
DATA,9381,-0.0446,0.1969,1468,140,21300,1016
DATA,9414,-0.0452,0.1969,1468,140,21304,1016
DATA,9447,-0.0452,0.1969,1468,140,21304,1016
DATA,9480,-0.0452,0.1969,1468,140,21304,1016
DATA,9513,-0.0452,0.1969,1468,140,21304,1016
DATA,9546,-0.0452,0.1969,1468,140,21304,1016
DATA,9579,-0.0457,0.1969,1468,140,21308,1016
DATA,9612,-0.0529,0.1969,1464,140,21304,1016
DATA,9645,-0.0446,0.1969,1468,140,21300,1016
DATA,9678,-0.0529,0.1969,1464,140,21304,1016
DATA,9711,-0.0446,0.1969,1468,140,21300,1016
DATA,9744,-0.0446,0.1969,1468,140,21300,1016
DATA,9777,-0.0446,0.1969,1468,140,21300,1016
DATA,9810,-0.0446,0.1969,1468,140,21300,1016
DATA,9843,-0.0457,0.1969,1468,140,21308,1016
DATA,9876,-0.0446,0.1969,1468,140,21300,1016
DATA,9909,-0.0446,0.1969,1468,140,21300,1016
DATA,9942,-0.0446,0.1969,1468,140,21300,1016
DATA,9975,-0.0452,0.1969,1468,140,21304,1016
DATA,10008,-0.0446,0.1969,1468,140,21300,1016
DATA,10041,-0.0446,0.1969,1468,140,21300,1016
DATA,10074,-0.0529,0.1969,1464,140,21304,1016
DATA,10107,-0.0452,0.1969,1468,140,21304,1016
DATA,10140,-0.0529,0.1969,1464,140,21304,1016
DATA,10173,-0.0446,0.1969,1468,140,21300,1016
DATA,10206,-0.0446,0.1969,1468,140,21300,1016
DATA,10240,-0.0529,0.1969,1464,140,21304,1016
DATA,10273,-0.0529,0.1969,1464,140,21304,1016
DATA,10306,-0.0446,0.1969,1468,140,21300,1016
DATA,10339,-0.0452,0.1969,1468,140,21304,1016
DATA,10372,-0.0452,0.1969,1468,140,21304,1016
DATA,10405,-0.0452,0.1969,1468,140,21304,1016
DATA,10438,-0.0534,0.1969,1464,140,21308,1016
DATA,10471,-0.0452,0.1969,1468,140,21304,1016
DATA,10504,-0.0452,0.1969,1468,140,21304,1016
DATA,10537,-0.0446,0.1969,1468,140,21300,1016
DATA,10570,-0.0452,0.1969,1468,140,21304,1016
DATA,10603,-0.0446,0.1969,1468,140,21300,1016
DATA,10636,-0.0446,0.1969,1468,140,21300,1016
DATA,10669,-0.0446,0.1969,1468,140,21300,1016
DATA,10702,-0.0529,0.1969,1464,140,21304,1016
DATA,10735,-0.0446,0.1969,1468,140,21300,1016
DATA,10768,-0.0529,0.1969,1464,140,21304,1016
DATA,10801,-0.0452,0.1969,1468,140,21304,1016
DATA,10834,-0.0452,0.1969,1468,140,21304,1016
DATA,10867,-0.0446,0.1969,1468,140,21300,1016
DATA,10900,-0.0452,0.1969,1468,140,21304,1016
DATA,10933,-0.0446,0.1969,1468,140,21300,1016
DATA,10966,-0.0446,0.1969,1468,140,21300,1016
DATA,10999,-0.0612,0.1969,1460,140,21308,1016
DATA,11032,-0.0446,0.1969,1468,140,21300,1016
DATA,11065,-0.0524,0.1969,1464,140,21300,1016
DATA,11098,-0.0529,0.1969,1464,140,21304,1016
DATA,11131,-0.0452,0.1969,1468,140,21304,1016
DATA,11164,-0.0524,0.1969,1464,140,21300,1016
DATA,11197,-0.0452,0.1969,1468,140,21304,1016
DATA,11230,-0.0452,0.1969,1468,140,21304,1016
DATA,11264,-0.0529,0.1969,1464,140,21304,1016
DATA,11297,-0.0452,0.1969,1468,140,21304,1016
DATA,11330,-0.0452,0.1969,1468,140,21304,1016
DATA,11363,-0.0529,0.1969,1464,140,21304,1016
DATA,11396,-0.0524,0.1969,1464,140,21300,1016
DATA,11429,-0.0452,0.1969,1468,140,21304,1016
DATA,11462,-0.0452,0.1969,1468,140,21304,1016
DATA,11495,-0.0529,0.1969,1464,140,21304,1016
DATA,11528,-0.0534,0.1969,1464,140,21308,1016
DATA,11561,-0.0452,0.1969,1468,140,21304,1016
DATA,11594,-0.0452,0.1969,1468,140,21304,1016
DATA,11627,-0.0452,0.1969,1468,140,21304,1016
DATA,11660,-0.0446,0.1969,1468,140,21300,1016
DATA,11693,-0.0452,0.1969,1468,140,21304,1016
DATA,11726,-0.0452,0.1969,1468,140,21304,1016
DATA,11759,-0.0446,0.1969,1468,140,21300,1016
DATA,11792,-0.0446,0.1969,1468,140,21300,1016
DATA,11825,-0.0452,0.1969,1468,140,21304,1016
DATA,11858,-0.0446,0.1969,1468,140,21300,1016
DATA,11891,-0.0529,0.1969,1464,140,21304,1016
DATA,11924,-0.0446,0.1969,1468,140,21300,1016
DATA,11957,-0.0446,0.1969,1468,140,21300,1016
DATA,11990,-0.0452,0.1969,1468,140,21304,1016
DATA,12023,-0.0457,0.1969,1468,140,21308,1016
DATA,12056,-0.0529,0.1969,1464,140,21304,1016
DATA,12089,-0.0534,0.1969,1464,140,21308,1016
DATA,12122,-0.0446,0.1969,1468,140,21300,1016
DATA,12155,-0.0452,0.1969,1468,140,21304,1016
DATA,12188,-0.0529,0.1969,1464,140,21304,1016
DATA,12221,-0.0529,0.1969,1464,140,21304,1016
DATA,12254,-0.0446,0.1969,1468,140,21300,1016
DATA,12288,-0.0452,0.1969,1468,140,21304,1016
DATA,12321,-0.0446,0.1969,1468,140,21300,1016
DATA,12354,-0.0446,0.1969,1468,140,21300,1016
DATA,12387,-0.0452,0.1969,1468,140,21304,1016
DATA,12420,-0.0457,0.1969,1468,140,21308,1016
DATA,12453,-0.0457,0.1969,1468,140,21308,1016
DATA,12486,-0.0452,0.1969,1468,140,21304,1016
DATA,12519,-0.0452,0.1969,1468,140,21304,1016
DATA,12552,-0.0529,0.1969,1464,140,21304,1016
DATA,12585,-0.0446,0.1969,1468,140,21300,1016
